0.000000 0.000000
0.015708 63.661977
0.031416 31.830989
0.047124 21.220659
0.062832 15.915494
0.078540 12.732395
0.094248 10.610330
0.109956 9.094568
0.125664 7.957747
0.141372 7.073553
0.157080 6.366198
0.172788 5.787452
0.188496 5.305165
0.204204 4.897075
0.219911 4.547284
0.235619 4.244132
0.251327 3.978874
0.267035 3.744822
0.282743 3.536777
0.298451 3.350630
0.314159 3.183099
0.329867 3.031523
0.345575 2.893726
0.361283 2.767912
0.376991 2.652582
0.392699 2.546479
0.408407 2.448538
0.424115 2.357851
0.439823 2.273642
0.455531 2.195241
0.471239 2.122066
0.486947 2.053612
0.502655 1.989437
0.518363 1.929151
0.534071 1.872411
0.549779 1.818914
0.565487 1.768388
0.581195 1.720594
0.596903 1.675315
0.612611 1.632358
0.628319 1.591549
0.644026 1.552731
0.659734 1.515761
0.675442 1.480511
0.691150 1.446863
0.706858 1.414711
0.722566 1.383956
0.738274 1.354510
0.753982 1.326291
0.769690 1.299224
0.785398 1.273240
0.801106 1.248274
0.816814 1.224269
0.832522 1.201169
0.848230 1.178926
0.863938 1.157490
0.879646 1.136821
0.895354 1.116877
0.911062 1.097620
0.926770 1.079017
0.942478 1.061033
0.958186 1.043639
0.973894 1.026806
0.989602 1.010508
1.005310 0.994718
1.021018 0.979415
1.036726 0.964575
1.052434 0.950179
1.068142 0.936206
1.083849 0.922637
1.099557 0.909457
1.115265 0.896648
1.130973 0.884194
1.146681 0.872082
1.162389 0.860297
1.178097 0.848826
1.193805 0.837658
1.209513 0.826779
1.225221 0.816179
1.240929 0.805848
1.256637 0.795775
1.272345 0.785950
1.288053 0.776366
1.303761 0.767012
1.319469 0.757881
1.335177 0.748964
1.350885 0.740256
1.366593 0.731747
1.382301 0.723432
1.398009 0.715303
1.413717 0.707355
1.429425 0.699582
1.445133 0.691978
1.460841 0.684537
1.476549 0.677255
1.492257 0.670126
1.507964 0.663146
1.523672 0.656309
1.539380 0.649612
1.555088 0.643050
1.570796 0.636620
1.586504 0.630317
1.602212 0.624137
1.617920 0.618077
1.633628 0.612134
1.649336 0.606305
1.665044 0.600585
1.680752 0.594972
1.696460 0.589463
1.712168 0.584055
1.727876 0.578745
1.743584 0.573531
1.759292 0.568411
1.775000 0.563380
1.790708 0.558438
1.806416 0.553582
1.822124 0.548810
1.837832 0.544119
1.853540 0.539508
1.869248 0.534975
1.884956 0.530516
1.900664 0.526132
1.916372 0.521819
1.932079 0.517577
1.947787 0.513403
1.963495 0.509296
1.979203 0.505254
1.994911 0.501275
2.010619 0.497359
2.026327 0.493504
2.042035 0.489708
2.057743 0.485969
2.073451 0.482288
2.089159 0.478661
2.104867 0.475089
2.120575 0.471570
2.136283 0.468103
2.151991 0.464686
2.167699 0.461319
2.183407 0.458000
2.199115 0.454728
2.214823 0.451503
2.230531 0.448324
2.246239 0.445189
2.261947 0.442097
2.277655 0.439048
2.293363 0.436041
2.309071 0.433075
2.324779 0.430148
2.340487 0.427262
2.356194 0.424413
2.371902 0.421602
2.387610 0.418829
2.403318 0.416091
2.419026 0.413389
2.434734 0.410722
2.450442 0.408090
2.466150 0.405490
2.481858 0.402924
2.497566 0.400390
2.513274 0.397887
2.528982 0.395416
2.544690 0.392975
2.560398 0.390564
2.576106 0.388183
2.591814 0.385830
2.607522 0.383506
2.623230 0.381209
2.638938 0.378940
2.654646 0.376698
2.670354 0.374482
2.686062 0.372292
2.701770 0.370128
2.717478 0.367988
2.733186 0.365873
2.748894 0.363783
2.764602 0.361716
2.780309 0.359672
2.796017 0.357652
2.811725 0.355654
2.827433 0.353678
2.843141 0.351724
2.858849 0.349791
2.874557 0.347880
2.890265 0.345989
2.905973 0.344119
2.921681 0.342269
2.937389 0.340438
2.953097 0.338628
2.968805 0.336836
2.984513 0.335063
3.000221 0.333309
3.015929 0.331573
3.031637 0.329855
3.047345 0.328155
3.063053 0.326472
3.078761 0.324806
3.094469 0.323157
3.110177 0.321525
3.125885 0.319909
3.141593 0.318310
3.157301 0.316726
3.173009 0.315158
3.188717 0.313606
3.204425 0.312069
3.220132 0.310546
3.235840 0.309039
3.251548 0.307546
3.267256 0.306067
3.282964 0.304603
3.298672 0.303152
3.314380 0.301716
3.330088 0.300292
3.345796 0.298883
3.361504 0.297486
3.377212 0.296102
3.392920 0.294731
3.408628 0.293373
3.424336 0.292027
3.440044 0.290694
3.455752 0.289373
3.471460 0.288063
3.487168 0.286766
3.502876 0.285480
3.518584 0.284205
3.534292 0.282942
3.550000 0.281690
3.565708 0.280449
3.581416 0.279219
3.597124 0.278000
3.612832 0.276791
3.628540 0.275593
3.644247 0.274405
3.659955 0.273227
3.675663 0.272060
3.691371 0.270902
3.707079 0.269754
3.722787 0.268616
3.738495 0.267487
3.754203 0.266368
3.769911 0.265258
3.785619 0.264158
3.801327 0.263066
3.817035 0.261983
3.832743 0.260910
3.848451 0.259845
3.864159 0.258789
3.879867 0.257741
3.895575 0.256702
3.911283 0.255671
3.926991 0.254648
3.942699 0.253633
3.958407 0.252627
3.974115 0.251628
3.989823 0.250638
4.005531 0.249655
4.021239 0.248680
4.036947 0.247712
4.052655 0.246752
4.068362 0.245799
4.084070 0.244854
4.099778 0.243916
4.115486 0.242985
4.131194 0.242061
4.146902 0.241144
4.162610 0.240234
4.178318 0.239331
4.194026 0.238434
4.209734 0.237545
4.225442 0.236662
4.241150 0.235785
4.256858 0.234915
4.272566 0.234051
4.288274 0.233194
4.303982 0.232343
4.319690 0.231498
4.335398 0.230659
4.351106 0.229827
4.366814 0.229000
4.382522 0.228179
4.398230 0.227364
4.413938 0.226555
4.429646 0.225752
4.445354 0.224954
4.461062 0.224162
4.476770 0.223375
4.492477 0.222594
4.508185 0.221819
4.523893 0.221049
4.539601 0.220284
4.555309 0.219524
4.571017 0.218770
4.586725 0.218020
4.602433 0.217276
4.618141 0.216537
4.633849 0.215803
4.649557 0.215074
4.665265 0.214350
4.680973 0.213631
4.696681 0.212916
4.712389 0.212207
4.728097 0.211502
4.743805 0.210801
4.759513 0.210106
4.775221 0.209414
4.790929 0.208728
4.806637 0.208046
4.822345 0.207368
4.838053 0.206695
4.853761 0.206026
4.869469 0.205361
4.885177 0.204701
4.900885 0.204045
4.916593 0.203393
4.932300 0.202745
4.948008 0.202102
4.963716 0.201462
4.979424 0.200826
4.995132 0.200195
5.010840 0.199567
5.026548 0.198944
5.042256 0.198324
5.057964 0.197708
5.073672 0.197096
5.089380 0.196488
5.105088 0.195883
5.120796 0.195282
5.136504 0.194685
5.152212 0.194091
5.167920 0.193501
5.183628 0.192915
5.199336 0.192332
5.215044 0.191753
5.230752 0.191177
5.246460 0.190605
5.262168 0.190036
5.277876 0.189470
5.293584 0.188908
5.309292 0.188349
5.325000 0.187793
5.340708 0.187241
5.356415 0.186692
5.372123 0.186146
5.387831 0.185603
5.403539 0.185064
5.419247 0.184527
5.434955 0.183994
5.450663 0.183464
5.466371 0.182937
5.482079 0.182413
5.497787 0.181891
5.513495 0.181373
5.529203 0.180858
5.544911 0.180346
5.560619 0.179836
5.576327 0.179330
5.592035 0.178826
5.607743 0.178325
5.623451 0.177827
5.639159 0.177331
5.654867 0.176839
5.670575 0.176349
5.686283 0.175862
5.701991 0.175377
5.717699 0.174896
5.733407 0.174416
5.749115 0.173940
5.764823 0.173466
5.780530 0.172995
5.796238 0.172526
5.811946 0.172059
5.827654 0.171596
5.843362 0.171134
5.859070 0.170676
5.874778 0.170219
5.890486 0.169765
5.906194 0.169314
5.921902 0.168865
5.937610 0.168418
5.953318 0.167974
5.969026 0.167532
5.984734 0.167092
6.000442 0.166654
6.016150 0.166219
6.031858 0.165786
6.047566 0.165356
6.063274 0.164927
6.078982 0.164501
6.094690 0.164077
6.110398 0.163655
6.126106 0.163236
6.141814 0.162818
6.157522 0.162403
6.173230 0.161990
6.188938 0.161579
6.204645 0.161170
6.220353 0.160763
6.236061 0.160358
6.251769 0.159955
6.267477 0.159554
6.283185 0.159155
